who_is,https,js_len,www_count,embed_url_count,http_count,-_count,suspicious,letter_count,special-Count,tld_length,if_org_or_gov,if_porn_u,if_ali_u,if_porn_d,if_safety_d,if_apple_d,if_cn,if_korea
1,1,114.5,1,-1,1,0,1,38,8,3,0,0,0,0,0,0,0,0
0,0,59.0,1,-1,1,0,0,21,6,3,0,0,0,0,0,0,0,0
1,1,41.0,1,-1,1,0,0,33,11,3,0,0,0,0,0,0,0,0
1,1,87.5,1,-1,1,0,0,22,6,3,0,0,0,0,0,0,0,0
1,1,184.0,1,-1,1,0,0,24,6,3,0,0,0,0,0,0,0,0
1,1,0.0,1,-1,1,0,1,32,9,3,0,0,0,0,0,0,0,0
0,1,84.0,1,-1,1,0,0,22,5,3,0,0,0,0,0,0,0,0
1,0,44.5,0,-1,1,0,0,39,7,3,0,0,0,0,0,0,0,0
1,1,59.5,0,-1,1,0,0,16,5,3,1,0,0,0,0,0,0,0
1,1,49.0,1,-1,1,0,0,17,6,3,0,0,0,0,0,0,0,0
1,1,0.0,1,-1,1,0,0,18,7,5,0,0,0,0,0,0,0,0
1,1,60.0,1,-1,1,0,0,23,5,3,0,0,0,0,0,0,0,0
0,1,138.5,1,-1,1,0,0,25,5,3,0,0,0,0,0,0,0,0
1,1,163.0,1,-1,1,1,0,65,12,3,0,0,0,0,0,0,0,0
1,1,128.5,1,-1,1,0,0,27,6,3,0,0,0,0,0,0,0,0
1,1,188.0,1,-1,1,0,0,26,7,4,0,0,0,0,0,0,0,0
1,1,168.5,1,-1,1,0,0,18,6,3,1,0,0,0,0,0,0,0
0,1,158.5,1,-1,1,0,0,15,6,3,1,0,0,0,0,0,0,0
1,1,71.5,0,-1,1,0,0,14,5,3,0,0,0,0,0,0,0,0
1,1,110.5,1,-1,1,0,0,22,5,3,0,0,0,0,0,0,0,0
0,1,164.0,1,-1,1,0,0,34,10,2,0,0,0,0,0,0,0,0
0,1,83.0,1,-1,1,0,1,49,11,3,0,0,0,0,0,0,0,0
1,0,62.0,1,-1,1,1,0,27,9,3,1,0,0,0,0,0,0,0
0,1,149.5,0,-1,1,0,0,31,9,3,0,0,0,0,0,0,0,0
0,1,89.5,1,-1,1,0,0,20,6,3,0,0,0,0,0,0,0,0
1,1,104.5,1,-1,1,0,1,34,9,3,0,0,0,0,0,0,0,0
0,1,133.5,0,-1,1,0,0,59,10,3,0,0,0,0,0,0,0,0
0,1,0.0,1,-1,1,0,0,29,8,3,1,0,0,0,0,0,0,0
0,1,197.0,0,-1,1,0,0,20,8,3,0,0,0,0,0,0,0,0
1,1,157.0,1,-1,1,0,0,16,6,3,0,0,0,0,0,0,1,0
0,0,106.0,1,-1,1,0,0,23,6,3,0,0,0,0,0,0,0,0
1,1,125.0,1,-1,1,0,0,14,6,3,0,0,0,0,0,0,0,0
1,1,97.0,1,-1,1,0,0,21,6,3,0,0,0,0,0,0,0,0
1,1,111.5,0,-1,1,0,0,14,6,3,0,0,0,0,0,0,0,0
1,0,105.0,1,-1,1,0,1,28,7,3,0,0,0,0,0,0,0,0
1,0,33.0,1,-1,1,0,0,28,6,6,0,0,0,0,0,0,0,0
1,0,37.0,1,-1,1,1,0,30,9,3,1,0,0,0,0,0,0,0
1,1,51.5,1,-1,1,0,0,40,8,3,0,0,0,0,0,0,0,0
1,1,55.5,0,-1,1,0,1,38,10,3,0,0,0,0,0,0,0,0
1,1,78.0,1,-1,1,1,0,28,9,3,0,0,0,0,0,0,0,0
1,1,48.5,1,-1,1,0,0,19,5,3,0,0,0,0,0,0,0,0
0,0,116.0,1,-1,1,0,0,16,6,3,1,0,0,0,0,0,0,0
1,1,86.5,1,-1,1,0,1,35,9,3,0,0,0,0,0,0,1,0
1,1,57.0,1,-1,1,0,0,16,6,3,1,0,0,0,0,0,0,0
1,1,53.5,1,-1,1,0,0,24,7,3,1,0,0,0,0,0,0,0
1,1,139.5,1,-1,1,0,0,33,7,3,0,0,0,0,0,0,0,0
1,0,87.0,1,-1,1,0,0,33,7,5,0,0,0,0,0,0,0,0
0,0,185.0,1,-1,1,1,0,17,7,3,0,0,0,0,0,0,0,0
1,1,151.0,0,-1,1,0,0,31,7,3,0,0,0,0,0,0,0,0
1,1,141.5,0,-1,1,0,0,49,10,3,0,0,0,0,0,0,0,0
1,0,162.0,1,-1,1,0,0,36,11,8,0,0,0,0,0,0,0,0
1,1,66.0,1,-1,1,0,0,35,12,5,0,0,0,0,0,0,0,0
1,1,196.0,1,-1,1,0,0,21,5,3,0,0,0,0,0,0,0,0
1,1,102.5,1,-1,1,4,0,56,12,3,0,0,0,0,0,0,0,0
1,1,145.5,1,-1,1,1,0,26,6,3,0,0,0,0,0,0,0,0
1,0,126.5,1,-1,1,0,0,20,7,3,0,0,0,0,0,0,0,0
1,0,61.0,1,-1,1,0,0,30,6,3,0,0,0,0,0,0,0,0
1,0,44.0,1,-1,1,0,0,33,7,12,0,0,0,0,0,0,0,0
0,1,112.0,0,-1,1,0,0,47,9,3,0,0,0,0,0,0,0,0
1,0,171.0,1,-1,1,0,0,26,6,3,0,0,0,0,0,0,1,0
1,1,0.0,1,-1,1,0,0,43,8,3,0,0,0,0,0,0,0,0
1,1,91.5,1,-1,1,0,0,44,10,6,0,0,0,0,0,0,0,0
1,1,93.5,1,-1,1,3,0,28,10,3,1,0,0,0,0,0,0,0
1,1,154.0,1,-1,1,0,0,32,9,3,0,0,0,0,0,0,0,0
1,1,42.0,0,-1,1,0,0,22,6,3,0,0,0,0,0,0,0,0
1,0,164.0,1,-1,1,0,0,15,6,3,1,0,0,0,0,0,0,0
1,1,188.5,1,-1,1,0,0,29,8,3,1,0,0,0,0,0,0,0
1,1,155.0,1,-1,1,0,1,23,7,3,0,0,0,0,0,0,0,0
1,1,65.5,0,-1,1,1,0,50,14,3,0,0,0,0,0,0,0,0
1,1,49.0,1,-1,1,0,0,61,10,3,0,0,0,0,0,0,1,0
1,1,0.0,1,-1,1,0,0,29,8,3,1,0,0,0,0,0,0,0
1,1,105.5,1,-1,1,0,0,21,6,3,0,0,0,0,0,0,0,0
0,1,187.5,0,-1,1,0,0,32,8,3,0,0,0,0,0,0,1,0
1,1,32.0,1,-1,1,1,0,22,7,3,0,0,0,0,0,0,0,0
1,1,139.5,0,-1,1,0,0,30,6,3,0,0,0,0,0,0,0,0
0,1,47.5,0,-1,1,0,0,20,8,2,0,0,0,0,0,0,0,0
0,1,96.5,1,-1,1,1,0,23,7,3,0,0,0,0,0,0,0,0
1,1,101.0,0,-1,1,0,0,24,7,3,0,0,0,0,0,0,0,0
1,1,125.0,0,-1,1,0,0,39,8,3,0,0,0,0,0,0,0,0
1,1,134.0,1,-1,1,0,0,27,7,3,0,0,0,0,0,0,0,0
0,0,0.0,1,-1,1,0,0,17,6,3,1,0,0,0,0,0,0,0
1,1,128.0,1,-1,1,1,0,38,10,2,0,0,0,0,0,0,0,0
1,0,119.0,1,-1,1,1,0,25,7,3,0,0,0,0,0,0,0,0
0,1,47.5,1,-1,1,0,0,25,7,4,0,0,0,0,0,0,0,0
1,1,105.5,1,-1,1,0,0,17,6,3,1,0,0,0,0,0,0,0
1,1,158.0,0,-1,1,0,0,42,10,3,0,0,0,0,0,0,0,0
1,1,55.5,1,-1,1,0,0,24,5,3,0,0,0,0,0,0,0,0
0,1,191.0,1,-1,1,0,0,29,6,3,0,0,0,0,0,0,0,0
1,1,140.0,1,-1,1,0,0,21,5,3,0,0,0,0,0,0,0,0
0,1,142.5,1,-1,1,0,0,28,7,3,0,0,0,0,0,0,0,0
0,1,163.0,1,-1,1,0,0,35,7,3,0,0,0,0,0,0,0,0
1,1,182.0,1,-1,1,0,0,38,8,3,1,0,0,0,0,0,1,0
1,1,117.0,1,-1,1,0,0,22,6,2,0,0,0,0,0,0,0,0
1,0,128.5,1,-1,1,0,0,23,5,3,0,0,0,0,0,0,0,0
0,1,137.0,0,-1,1,0,0,39,8,3,0,0,0,0,0,0,0,0
1,1,92.5,1,-1,1,0,0,24,6,3,1,0,0,0,0,0,0,0
1,0,64.0,1,-1,1,0,0,22,5,3,0,0,0,0,0,0,0,0
0,1,171.5,1,-1,1,0,0,21,8,3,0,0,0,0,0,0,0,0
0,1,199.5,0,-1,1,0,1,38,14,3,0,0,0,0,0,0,0,0
1,1,66.0,1,-1,1,0,0,16,6,3,0,0,0,0,0,0,0,0
1,0,34.0,1,-1,1,0,0,27,6,3,0,0,0,0,0,0,0,0
0,0,0.0,1,-1,1,0,0,29,9,5,0,0,0,0,0,0,0,0
1,0,151.5,1,-1,1,0,1,34,8,3,0,0,0,0,0,0,0,0
1,1,57.0,1,-1,1,0,0,22,6,3,1,0,0,0,0,0,0,0
1,1,82.5,1,-1,1,0,0,26,9,6,0,0,0,0,0,0,0,0
0,0,120.5,1,-1,1,0,0,25,6,3,0,0,0,0,0,0,0,0
1,1,138.0,1,-1,1,0,0,22,6,3,1,0,0,0,0,0,0,0
1,1,78.0,0,-1,1,0,0,29,7,2,0,0,1,0,0,0,0,0
1,1,142.0,1,-1,1,0,0,19,5,3,0,0,0,0,0,0,0,0
1,1,33.5,0,-1,1,0,0,13,5,2,0,0,0,0,0,0,0,0
0,1,116.0,1,-1,1,1,0,54,17,2,0,0,0,0,0,0,0,0
1,1,110.0,1,-1,1,0,0,17,6,4,0,0,0,0,0,0,0,0
1,1,172.5,1,-1,1,0,0,22,5,3,1,0,0,0,0,0,0,0
1,1,78.0,1,-1,1,0,0,16,5,3,0,0,0,0,0,0,0,0
1,1,131.5,1,-1,1,0,0,19,6,5,0,0,0,0,0,0,0,0
1,0,194.5,1,-1,1,0,0,20,6,3,0,0,0,0,0,0,0,0
1,1,174.5,1,-1,1,0,0,33,8,3,0,0,0,0,0,0,0,0
1,1,129.0,1,-1,1,0,0,33,9,3,0,0,0,0,0,0,0,0
1,1,196.5,1,-1,1,0,0,38,7,3,0,0,0,0,0,0,0,0
1,0,165.5,1,-1,1,0,0,16,6,3,0,0,0,0,0,0,0,0
1,1,154.0,0,-1,1,0,0,20,5,3,0,0,0,0,0,0,0,0
1,0,101.5,1,-1,1,0,0,14,6,3,0,0,0,0,0,0,1,0
1,0,100.0,0,-1,1,0,0,18,4,3,0,0,0,0,0,0,1,0
1,0,61.5,1,-1,1,0,1,33,8,3,0,0,0,0,0,0,0,0
1,1,142.0,0,-1,1,0,0,13,6,3,0,0,0,0,0,0,0,0
1,1,128.0,0,-1,1,0,0,23,7,3,1,0,0,0,0,0,0,0
1,1,180.5,1,-1,1,0,0,21,5,3,0,0,0,0,0,0,0,0
0,1,91.5,1,-1,1,0,0,28,5,3,0,0,0,0,0,0,0,0
0,0,176.0,1,-1,1,0,0,44,9,3,0,0,0,0,0,0,0,0
0,0,195.5,1,-1,1,0,0,22,6,2,0,0,0,0,0,0,1,0
1,1,125.0,0,-1,1,0,0,26,5,3,0,0,0,0,0,0,0,0
0,1,100.0,0,-1,1,0,0,75,12,3,0,0,0,0,0,0,0,0
1,1,85.5,1,-1,1,1,0,51,11,3,0,0,0,0,0,0,0,0
1,1,81.0,1,-1,1,0,0,16,7,5,0,0,0,0,0,0,0,0
0,1,35.5,1,-1,1,0,0,41,11,3,1,0,0,0,0,0,0,0
0,1,82.0,1,-1,1,0,1,38,9,3,0,0,0,0,0,0,0,0
0,0,199.5,0,-1,1,0,0,23,6,3,0,0,0,0,0,0,0,0
1,1,0.0,1,-1,1,0,0,26,6,3,1,0,0,0,0,0,0,0
1,1,142.0,1,-1,1,0,0,23,6,6,0,0,0,0,0,0,0,0
1,1,100.5,1,-1,1,0,0,36,8,3,0,0,0,0,0,0,0,0
1,1,191.5,0,-1,1,0,0,37,8,3,0,0,0,0,0,0,1,0
1,1,140.0,1,-1,1,0,1,31,7,3,0,0,0,0,0,0,0,0
1,1,117.5,1,-1,1,0,1,28,7,3,0,0,0,0,0,0,0,0
1,1,80.5,1,-1,1,0,1,27,8,3,0,0,0,0,0,0,0,0
1,1,51.5,1,-1,1,0,0,25,7,5,0,0,0,0,0,0,0,0
1,1,62.5,1,-1,1,1,0,31,9,3,0,0,0,0,0,0,0,0
1,1,152.5,1,-1,1,2,0,32,9,6,0,0,0,0,0,0,0,0
1,1,59.0,1,-1,1,0,0,36,9,3,0,0,0,0,0,0,0,0
1,1,185.0,1,-1,1,0,1,46,10,3,0,0,0,0,0,0,0,0
0,1,93.5,1,-1,1,0,0,21,5,3,0,0,0,0,0,0,0,0
1,1,183.5,1,-1,1,0,0,71,13,3,0,0,0,0,0,0,0,0
1,1,184.0,1,-1,1,0,0,15,6,3,0,0,0,0,0,0,0,0
1,1,136.0,1,-1,1,1,0,48,10,3,0,0,0,0,0,0,0,0
1,1,191.0,1,-1,1,0,0,20,6,3,0,0,0,0,0,0,0,0
1,1,159.0,1,-1,1,0,0,31,6,3,1,0,0,0,0,0,1,0
1,1,92.0,1,-1,1,0,0,20,8,3,0,0,0,0,0,0,0,0
1,0,147.0,0,-1,1,0,0,13,5,3,0,0,0,0,0,0,0,0
0,1,115.0,1,-1,1,1,0,20,7,5,0,0,0,0,0,0,0,0
1,1,62.0,0,-1,1,0,0,19,6,3,0,0,0,0,0,0,0,0
1,1,36.5,0,-1,1,0,0,44,8,3,0,0,0,0,0,0,0,0
1,1,171.5,1,-1,1,0,0,23,6,3,0,0,0,0,0,0,0,0
1,1,145.0,1,-1,1,0,0,24,6,3,0,0,0,0,0,0,0,0
0,1,129.5,1,-1,1,0,0,18,6,3,0,0,0,0,0,0,0,0
1,0,61.0,1,-1,1,0,0,30,5,3,0,0,0,0,0,0,0,0
1,1,97.0,1,-1,1,0,0,21,8,3,0,0,0,0,0,0,0,0
1,1,56.5,0,-1,1,0,0,29,9,2,0,0,0,0,0,0,0,0
0,0,97.0,1,-1,1,0,0,41,7,3,0,0,0,0,0,0,0,0
1,1,99.5,0,-1,1,0,0,41,7,3,0,0,0,0,0,0,0,0
1,0,53.5,1,-1,1,0,0,56,11,3,1,0,0,0,0,0,0,0
1,1,109.0,0,-1,1,0,0,15,5,3,0,0,0,0,0,0,0,0
1,1,0.0,0,-1,1,0,0,27,8,3,0,0,0,0,0,0,0,0
1,1,145.5,1,-1,1,0,0,22,6,3,0,0,0,0,0,0,0,0
1,1,87.5,1,-1,1,0,0,18,6,6,0,0,0,0,0,0,0,0
1,1,71.5,1,-1,1,0,0,20,6,3,0,0,0,0,0,0,0,0
1,1,35.0,1,-1,1,2,0,21,8,5,0,0,0,0,0,0,1,0
1,0,180.0,1,-1,1,0,0,19,6,3,0,0,0,0,0,0,0,0
0,0,173.5,1,-1,1,0,0,29,6,3,0,0,0,0,0,0,0,0
1,1,142.5,0,-1,1,0,0,21,4,3,0,0,0,0,0,0,0,0
1,1,120.0,1,-1,1,0,0,28,6,3,0,0,0,0,0,0,0,0
1,1,188.0,1,-1,1,1,0,36,9,3,0,0,0,0,0,0,0,0
1,0,48.5,1,-1,1,0,0,22,6,3,0,0,0,0,0,0,0,0
0,1,137.0,1,-1,1,0,0,29,6,3,0,0,0,0,0,0,0,0
0,1,193.0,0,-1,1,0,0,38,10,3,0,0,0,0,0,0,0,0
1,1,63.5,1,-1,1,0,0,19,5,3,1,0,0,0,0,0,0,0
1,1,31.0,0,-1,1,0,0,28,4,3,0,0,0,0,0,0,1,0
1,1,146.0,1,-1,1,0,0,23,7,3,0,0,0,0,0,0,0,0
1,1,0.0,1,-1,1,0,0,11,5,3,0,0,0,0,0,0,0,0
0,0,105.0,1,-1,1,0,0,32,6,3,1,0,0,0,0,0,0,0
1,1,66.0,1,-1,1,0,0,55,11,3,1,0,0,0,0,0,0,0
1,1,0.0,1,-1,1,0,0,24,6,3,0,0,0,0,0,0,0,0
1,1,110.0,1,-1,1,0,0,20,5,3,0,0,0,0,0,0,0,0
1,0,135.0,1,-1,1,1,0,22,7,4,0,0,0,0,0,0,0,0
1,1,78.0,1,-1,1,0,0,22,6,3,0,0,0,0,0,0,0,0
1,1,125.0,1,-1,1,1,0,29,9,3,0,0,0,0,0,0,0,0
0,0,184.0,1,-1,1,0,0,23,6,3,0,0,0,0,0,0,0,0
0,1,146.5,1,-1,1,0,0,15,7,6,0,0,0,0,0,0,0,0
1,1,151.0,1,-1,1,0,0,25,6,5,0,0,0,0,0,0,0,0
1,0,0.0,1,-1,1,0,1,40,8,3,0,0,0,0,0,0,0,0
1,1,48.0,1,-1,1,0,0,23,7,5,0,0,0,0,0,0,0,0
1,1,143.5,1,-1,1,0,0,20,6,3,0,0,0,0,0,0,0,0
1,1,81.5,1,-1,1,0,0,31,7,3,1,0,0,0,0,0,1,0
1,1,126.0,1,-1,1,1,0,46,9,3,0,0,0,0,0,0,0,0
0,0,92.5,1,-1,1,0,0,46,11,5,0,0,0,0,0,0,0,0
1,1,0.0,0,-1,1,0,0,30,8,3,0,0,0,0,0,0,0,0
1,1,0.0,1,-1,1,0,0,24,6,3,0,0,0,0,0,0,0,0
1,1,161.0,1,-1,1,0,0,19,6,3,1,0,0,0,0,0,0,0
1,0,160.0,1,-1,1,0,1,40,7,3,0,0,0,0,0,0,0,0
1,1,104.0,1,-1,1,0,0,18,6,5,0,0,0,0,0,0,0,0
0,1,66.5,1,-1,1,0,0,18,6,3,0,0,0,0,0,0,0,0
1,1,115.0,0,-1,1,0,0,19,6,6,0,0,0,0,0,0,0,0
0,1,150.0,1,-1,1,0,0,19,6,3,1,0,0,0,0,0,0,0
0,1,145.5,1,-1,1,0,0,38,9,3,0,0,0,0,0,0,0,0
1,1,191.0,1,-1,1,0,0,18,6,3,0,0,0,0,0,0,0,0
1,1,166.5,1,-1,1,0,0,31,6,3,1,0,0,0,0,0,0,0
1,1,53.5,1,-1,1,0,0,21,6,3,0,0,0,0,0,0,0,0
1,1,130.5,1,-1,1,0,0,35,11,5,0,0,0,0,0,0,1,0
1,1,184.0,1,-1,1,0,0,22,6,4,0,0,0,0,0,0,0,0
1,1,172.5,1,-1,1,0,1,34,8,3,0,0,0,0,0,0,0,0
1,0,110.5,1,-1,1,0,0,23,6,3,0,0,0,0,0,0,0,0
1,0,177.0,1,-1,1,2,0,41,9,5,0,0,0,0,0,0,0,0
1,1,47.0,1,-1,1,0,0,29,8,3,1,0,0,0,0,0,1,0
1,1,0.0,1,-1,1,0,0,22,6,3,0,0,0,0,0,0,0,0
0,1,172.0,1,-1,1,0,0,38,10,3,0,0,0,0,0,0,0,0
1,1,101.5,1,-1,1,0,0,20,6,3,0,0,0,0,0,0,1,0
1,1,89.5,1,-1,1,0,0,22,8,3,0,0,0,0,0,0,0,0
0,0,113.5,0,-1,1,0,0,28,8,3,0,0,0,0,0,0,0,0
0,1,52.5,0,-1,1,0,0,20,6,3,0,0,0,0,0,0,0,0
1,0,149.5,1,-1,1,0,0,16,6,5,0,0,0,0,0,0,0,0
1,1,106.5,1,-1,1,0,0,14,6,3,1,0,0,0,0,0,0,0
1,0,64.0,1,-1,1,0,0,20,6,3,0,0,0,0,0,0,0,0
1,1,157.5,0,-1,1,0,0,21,4,3,0,0,0,0,0,0,0,0
0,1,37.0,1,-1,1,0,0,12,6,2,0,0,0,0,0,0,0,0
0,1,142.5,1,-1,1,0,0,24,5,3,0,0,0,0,0,0,0,0
1,1,162.5,1,-1,1,1,0,24,7,3,1,0,0,0,0,0,0,0
1,1,59.5,0,-1,1,0,0,33,8,3,0,0,0,0,0,0,0,0
1,0,46.5,1,-1,1,0,0,26,7,3,0,0,0,0,0,0,0,0
1,1,85.5,1,-1,1,0,0,18,6,3,0,0,0,0,0,0,0,0
1,1,57.5,1,-1,1,4,0,32,13,3,0,0,0,0,0,0,0,0
1,1,157.5,0,-1,1,0,0,25,7,3,0,0,0,0,0,0,0,0
0,1,58.5,0,-1,1,0,0,25,9,3,0,0,0,0,0,0,0,0
1,1,114.0,1,-1,1,0,0,23,7,6,0,0,1,0,0,0,0,0
0,1,33.0,1,-1,1,0,0,43,9,3,0,0,0,0,0,0,0,0
1,1,188.5,1,-1,1,0,1,30,8,3,0,0,0,0,0,0,0,0
1,1,116.5,1,-1,1,0,0,16,5,3,0,0,0,0,0,0,0,0
0,1,178.5,1,-1,1,0,0,50,12,3,0,0,0,0,0,0,0,0
1,1,97.5,0,-1,1,1,0,57,11,3,0,0,0,0,0,0,0,0
1,1,192.0,1,-1,1,0,0,24,7,3,0,0,0,0,0,0,0,0
1,1,181.5,0,-1,1,0,0,21,6,3,0,0,0,0,0,0,0,0
1,1,110.5,1,-1,1,0,0,27,7,3,0,0,0,0,0,0,0,0
1,1,193.5,1,-1,1,0,1,33,7,3,0,0,0,0,0,0,0,0
1,1,122.5,0,-1,1,0,0,57,6,3,0,0,0,0,0,0,0,0
1,1,79.5,1,-1,1,0,0,49,13,6,0,0,0,0,0,0,0,0
1,1,98.5,1,-1,1,0,0,18,6,3,1,0,0,0,0,0,0,0
1,1,96.5,1,-1,1,0,0,26,6,3,0,0,0,0,0,0,0,0
1,1,199.0,1,-1,1,1,0,54,13,2,0,0,0,0,0,0,0,0
0,1,81.5,1,-1,1,0,0,22,5,3,0,0,0,0,0,0,0,0
0,0,163.5,1,-1,1,0,0,24,6,3,0,0,0,0,0,0,0,0
1,1,90.5,1,-1,1,0,0,24,7,6,0,0,0,0,0,0,0,0
1,1,176.0,1,-1,1,0,0,27,6,3,0,0,0,0,0,0,0,0
0,1,117.5,1,-1,1,0,0,25,6,3,0,0,0,0,0,0,0,0
0,1,57.0,1,-1,1,0,0,24,7,3,0,0,0,0,0,0,0,0
1,1,149.5,1,-1,1,0,0,32,7,3,0,0,0,0,0,0,0,0
0,1,114.0,1,-1,1,0,0,15,6,3,0,0,0,0,0,0,0,0
1,1,0.0,1,-1,1,0,0,22,6,5,0,0,0,0,0,0,0,0
1,1,120.5,1,-1,1,0,0,30,6,3,1,0,0,0,0,0,0,0
1,0,47.5,1,-1,1,0,0,32,10,3,1,0,0,0,0,0,0,0
0,1,46.0,0,-1,1,0,1,35,8,3,0,0,0,0,0,0,0,0
1,0,0.0,1,-1,1,0,0,26,5,3,0,0,0,0,0,0,0,0
1,0,155.5,0,-1,1,0,0,23,5,3,0,0,0,0,0,0,0,0
1,1,179.0,1,-1,1,0,0,24,7,3,1,0,0,0,0,0,1,0
1,1,96.0,1,-1,1,0,1,35,9,3,0,0,0,0,0,0,0,0
1,1,54.0,1,-1,1,0,0,45,11,5,0,0,0,0,0,0,0,0
1,1,55.0,1,-1,1,2,0,37,8,3,0,0,0,0,0,0,0,0
1,1,195.0,1,-1,1,0,0,18,6,3,0,0,0,0,0,0,1,0
1,0,107.5,1,-1,1,0,0,46,8,3,0,0,0,0,0,0,0,0
1,1,163.5,1,-1,1,0,0,25,7,3,0,0,0,0,0,0,0,0
1,1,121.5,0,-1,1,0,0,30,5,3,0,0,0,0,0,0,0,0
1,0,92.5,1,-1,1,0,0,29,9,3,0,0,0,0,0,0,0,0
1,1,97.5,1,-1,1,0,0,18,6,3,1,0,0,0,0,0,0,0
1,0,37.5,1,-1,1,0,0,18,6,3,1,0,0,0,0,0,0,0
1,1,157.0,0,-1,1,0,0,30,7,6,0,0,0,0,0,0,0,0
1,1,0.0,1,-1,1,0,0,24,5,3,0,0,0,0,0,0,0,0
1,1,114.5,0,-1,1,0,0,43,9,3,0,0,0,0,0,0,0,0
0,1,52.0,1,-1,1,0,0,17,7,6,0,0,0,0,0,0,0,0
1,1,78.0,1,-1,1,2,1,50,11,3,0,0,0,0,0,0,0,0
0,1,112.0,1,-1,1,0,0,19,5,3,0,0,0,0,0,0,0,0
1,1,0.0,1,-1,1,0,1,37,9,3,0,0,0,0,0,0,0,0
1,1,157.5,1,-1,1,1,0,21,7,2,0,0,0,0,0,0,0,0
1,1,109.0,1,-1,1,0,0,20,6,2,0,0,0,0,0,0,0,0
1,1,55.0,1,-1,1,1,0,35,8,3,1,0,0,0,0,0,0,0
1,1,171.0,0,-1,1,0,0,28,6,5,0,0,0,0,0,0,0,0
1,1,174.0,1,-1,1,2,0,32,7,3,0,0,0,0,0,0,0,0
0,1,184.0,1,-1,1,0,0,24,6,3,0,0,0,0,0,0,0,0
1,1,76.0,1,-1,1,0,0,25,8,5,0,0,0,0,0,0,0,0
1,0,40.0,1,-1,1,0,0,14,6,3,1,0,0,0,0,0,0,0
1,1,117.5,1,-1,1,0,0,26,7,3,1,0,0,0,0,0,0,0
1,1,175.5,1,-1,1,0,0,36,9,3,0,0,0,0,0,0,0,0
1,0,128.5,1,-1,1,0,0,37,10,6,0,0,0,0,0,0,0,0
0,0,93.0,1,-1,1,0,0,20,6,3,0,0,0,0,0,0,0,0
1,1,61.0,1,-1,1,0,0,12,5,2,0,0,0,0,0,0,0,0
1,1,83.5,0,-1,1,0,1,23,7,3,0,0,0,0,0,0,1,0
1,1,135.0,1,-1,1,0,0,25,6,5,0,0,0,0,0,0,1,0
1,0,99.5,1,-1,1,0,0,26,6,3,0,0,0,0,0,0,0,0
1,1,71.5,1,-1,1,0,0,28,5,3,0,0,0,0,0,0,0,0
1,1,171.5,1,-1,1,0,0,23,6,3,0,0,0,0,0,0,0,0
1,1,60.0,1,-1,1,0,0,18,6,3,0,0,0,0,0,0,0,0
1,1,179.5,1,-1,1,0,0,12,5,3,0,0,0,0,0,0,0,0
1,1,178.0,0,-1,1,0,0,33,7,3,0,0,0,0,0,0,0,0
1,1,190.0,1,-1,1,0,0,15,6,3,0,0,0,0,0,0,0,0
0,1,180.5,0,-1,1,0,0,18,6,3,0,0,0,0,0,0,0,0
1,1,106.5,0,-1,1,0,1,85,16,3,0,0,0,0,0,0,0,0
1,1,73.0,0,-1,1,0,0,15,5,3,0,0,0,0,0,0,0,0
0,1,141.5,1,-1,1,0,0,26,6,3,0,0,0,0,0,0,0,0
1,1,118.0,1,-1,1,0,0,21,6,3,0,0,0,0,0,0,0,0
1,1,106.5,1,-1,1,0,0,23,6,3,0,0,0,0,0,0,1,0
1,1,89.5,1,-1,1,0,0,23,6,5,0,0,0,0,0,0,0,0
1,1,118.0,1,-1,1,0,0,31,12,3,0,0,0,0,0,0,0,0
1,1,162.0,1,-1,1,0,0,17,7,6,0,0,0,0,0,0,0,0
1,1,59.0,1,-1,1,0,0,14,6,3,0,0,0,0,0,0,0,0
1,1,152.5,1,-1,1,0,0,28,6,3,0,0,0,0,0,0,0,0
1,1,90.5,1,-1,1,0,0,18,6,3,0,0,0,0,0,0,0,0
1,1,117.0,1,-1,1,0,0,28,6,3,0,0,0,0,0,0,0,0
1,1,146.5,1,-1,1,0,0,26,7,3,0,0,0,0,0,0,0,0
1,1,73.5,1,-1,1,0,0,17,5,3,0,0,0,0,0,0,0,0
1,1,87.0,0,-1,1,0,0,25,9,3,0,0,0,0,0,0,0,0
0,0,187.5,0,-1,1,0,0,28,8,3,0,0,0,0,0,0,0,0
1,1,119.0,1,-1,1,1,0,19,6,3,0,0,0,0,0,0,0,0
1,1,55.5,1,-1,1,0,0,24,6,3,0,0,0,0,0,0,0,0
1,1,44.0,1,-1,1,1,0,17,6,3,0,0,0,0,0,0,0,0
1,1,190.0,1,-1,1,0,0,17,5,3,0,0,0,0,0,0,0,0
1,1,96.0,0,-1,1,1,0,16,5,3,1,0,0,0,0,0,1,0
1,1,91.0,1,-1,1,0,1,28,9,3,0,0,0,0,0,0,0,0
1,1,196.5,1,-1,1,0,0,26,7,3,0,0,0,0,0,0,1,0
1,0,68.5,0,-1,1,1,0,18,6,2,0,0,0,0,0,0,0,0
1,1,116.5,1,-1,1,0,0,30,7,3,0,0,0,0,0,0,0,0
1,0,69.5,1,-1,1,0,0,27,6,3,0,0,0,0,0,0,0,0
1,1,172.0,0,-1,1,0,1,29,7,3,0,0,0,0,0,0,0,0
1,1,181.5,1,-1,1,0,0,32,8,3,0,0,0,0,0,0,0,0
