url_len,who_is,https,js_len,js_obf_len,dot_count,www_count,embed_url_count,https_count,space_count,=_count,suspicious,tld_length,if_com,if_porn_u,if_safety_u,if_porn_d,if_google_d,if_cn,if_japan,if_korea
51,0,0,85.5,0.0,2,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
21,0,1,80.5,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,1,0,0
27,1,1,152.5,0.0,3,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
78,1,1,93.5,0.0,3,1,-1,0,0,3,0,3,0,0,0,0,0,0,0,0
27,1,1,191.0,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
28,0,1,116.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
31,1,1,54.0,0.0,2,0,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
40,1,1,48.0,0.0,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
25,1,1,64.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
58,0,1,181.0,0.0,3,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
54,0,1,116.5,0.0,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
35,1,0,180.0,0.0,3,1,-1,0,0,0,0,3,0,0,0,0,0,1,0,0
34,1,1,158.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
24,1,1,130.5,0.0,1,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
24,1,1,35.0,0.0,2,0,-1,0,0,0,0,3,0,0,0,0,0,1,0,0
27,1,1,172.0,0.0,3,1,-1,0,0,0,0,6,0,0,0,0,0,0,0,0
20,0,1,71.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
26,1,0,95.5,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
27,1,1,0.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
22,1,0,44.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,1,0
34,1,0,55.0,0.0,3,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
48,1,1,112.5,0.0,4,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
35,1,1,49.5,0.0,3,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
20,1,1,135.5,0.0,3,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
40,1,0,59.5,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,1,0
42,1,1,78.5,0.0,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
37,1,0,169.5,0.0,3,1,-1,0,1,0,0,3,1,0,0,0,0,0,0,0
33,1,1,123.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
28,1,1,127.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
17,1,0,177.0,0.0,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
23,1,1,148.0,0.0,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
33,1,1,59.0,0.0,3,1,-1,0,0,0,0,4,0,0,0,0,0,0,0,0
22,0,1,120.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
46,1,1,64.5,0.0,2,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
21,1,1,178.5,0.0,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
24,0,1,69.5,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
31,0,0,176.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
37,0,1,135.0,0.0,4,1,-1,0,0,0,0,5,0,0,0,0,0,1,0,0
25,1,1,85.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
47,1,1,149.5,0.0,1,0,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
47,0,0,113.5,0.0,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
67,1,1,86.5,0.0,3,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
26,1,1,66.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
20,1,1,64.0,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
20,0,1,107.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
71,1,1,112.5,0.0,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
49,1,1,93.5,0.0,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
32,1,1,115.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
54,1,1,97.0,0.0,3,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
36,0,0,145.5,0.0,1,0,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
42,0,1,198.0,0.0,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
28,1,0,82.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
24,1,1,122.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,1,0
42,1,0,153.5,0.0,3,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
26,1,1,0.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
26,0,1,79.5,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
53,1,1,197.0,0.0,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
42,1,0,61.0,0.0,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
27,1,0,50.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
20,0,1,103.5,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
21,1,1,32.0,0.0,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
19,1,1,175.5,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
26,1,1,170.5,0.0,1,0,-1,0,0,0,0,4,0,0,0,0,0,1,0,0
67,0,1,155.0,0.0,3,0,-1,0,0,1,0,3,0,0,0,0,0,0,0,0
41,0,1,157.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
25,1,1,191.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
29,1,1,185.5,0.0,3,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
32,1,1,182.0,0.0,1,0,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
35,0,1,45.0,0.0,2,0,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
32,0,1,112.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
40,0,1,145.0,0.0,4,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
49,1,1,85.5,0.0,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
42,1,0,110.5,0.0,2,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
34,1,1,63.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,1,0
18,1,1,121.0,0.0,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
30,1,0,50.0,0.0,3,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
132,1,1,76.0,0.0,3,0,-1,0,0,3,0,3,1,0,0,0,0,0,0,0
27,0,1,59.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
40,1,1,91.0,0.0,2,1,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
28,1,1,178.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
31,1,1,88.0,0.0,1,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
25,1,1,177.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
34,1,1,157.0,0.0,3,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
41,1,1,90.0,0.0,2,1,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
32,1,1,153.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
36,1,0,33.5,0.0,2,0,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
65,1,1,106.5,0.0,3,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
23,1,1,178.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
28,1,0,177.5,0.0,3,1,-1,0,0,0,0,5,0,0,0,0,0,1,0,0
37,1,0,152.5,0.0,1,0,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
29,1,0,126.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
33,1,1,131.0,0.0,2,0,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
31,0,0,173.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
24,1,1,117.0,0.0,3,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
32,1,1,86.5,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
43,0,0,115.5,0.0,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
37,0,1,177.5,0.0,2,1,-1,0,0,0,1,3,1,0,0,0,0,1,0,0
42,1,1,116.5,0.0,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
30,0,0,35.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
42,1,0,126.5,0.0,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
32,1,1,141.0,0.0,4,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
42,0,1,150.0,0.0,3,1,-1,0,0,0,1,5,0,0,0,0,0,0,0,0
55,0,1,105.0,0.0,3,1,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
57,1,1,156.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
19,1,1,72.0,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
49,1,1,38.0,0.0,3,1,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
25,0,1,115.0,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
33,1,1,186.5,0.0,2,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
46,1,1,192.5,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
24,1,1,96.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
28,1,1,0.0,0.0,3,0,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
31,1,1,129.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
49,1,1,135.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
24,0,1,180.5,0.0,1,0,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
30,1,1,54.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
50,1,1,0.0,0.0,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
28,1,1,63.0,0.0,2,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
40,1,1,69.5,0.0,3,1,-1,0,0,0,0,6,0,0,0,0,0,0,0,0
54,1,1,50.0,0.0,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
62,1,1,50.0,0.0,3,1,-1,0,0,2,0,3,1,0,0,0,0,0,0,0
33,0,1,103.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
43,0,0,173.5,0.0,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
28,0,1,131.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
27,1,1,163.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
23,1,1,89.0,0.0,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
50,1,0,195.5,0.0,3,1,-1,0,0,0,0,3,0,0,0,0,0,1,0,0
22,1,1,89.0,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
56,0,1,94.0,0.0,4,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
22,1,1,98.0,0.0,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
32,1,1,71.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
27,1,1,85.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
29,1,1,77.0,0.0,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
27,0,0,69.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
25,1,0,155.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
32,1,1,120.5,0.0,2,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
47,0,1,111.0,0.0,2,0,-1,0,0,1,0,3,1,0,0,0,0,0,0,0
36,1,1,149.5,0.0,2,1,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
28,1,0,48.0,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,1,0,0
26,1,1,137.5,0.0,2,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
26,1,1,97.5,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
60,0,0,159.0,0.0,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
25,1,1,43.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
36,1,1,162.5,0.0,2,0,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
25,1,0,84.0,0.0,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
57,1,1,54.5,0.0,3,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
34,1,1,167.0,0.0,2,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
54,1,1,103.0,0.0,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
29,1,1,157.5,0.0,3,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
37,1,1,153.0,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
30,1,1,51.5,0.0,2,0,-1,0,0,0,0,3,0,0,0,0,0,1,0,0
35,1,1,170.5,0.0,2,0,-1,0,0,0,0,3,0,0,0,0,0,1,0,0
63,1,1,84.0,0.0,3,0,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
35,1,1,0.0,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
20,1,1,178.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
23,1,1,0.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
36,1,1,119.0,0.0,4,1,-1,0,0,0,0,2,0,0,0,0,0,0,1,0
20,1,1,138.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
25,1,0,133.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
52,0,1,114.5,0.0,4,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
53,0,1,175.5,0.0,3,1,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
21,1,1,183.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
35,1,0,67.5,0.0,2,1,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
41,1,1,94.5,0.0,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
31,1,1,61.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
33,1,1,161.5,0.0,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
30,1,1,43.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
27,0,0,46.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,1,0
33,1,0,159.5,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,1,0
29,1,1,164.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
26,1,1,0.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
67,1,1,82.0,0.0,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
28,1,0,186.0,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
51,1,1,53.0,0.0,2,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
37,1,1,82.5,0.0,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
24,0,1,51.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
30,1,1,55.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
33,1,0,142.5,0.0,2,1,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
49,1,1,199.0,0.0,3,0,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
44,0,1,186.5,0.0,2,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
57,1,1,95.0,0.0,3,1,-1,0,0,2,0,2,0,0,0,0,0,0,0,0
39,1,1,43.5,0.0,3,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
20,1,1,62.5,0.0,1,0,-1,0,0,0,0,4,0,0,0,0,0,1,0,0
27,1,1,134.5,0.0,3,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
32,0,1,132.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
46,1,1,38.5,0.0,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
33,1,1,60.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
31,1,1,139.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
31,1,1,93.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
35,1,1,41.0,0.0,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
30,1,1,137.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
29,1,0,65.5,0.0,3,1,-1,0,0,0,0,6,0,0,0,0,0,0,0,0
66,1,1,191.0,0.0,4,0,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
32,1,0,89.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
18,1,1,144.5,0.0,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
30,1,1,113.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
36,1,1,144.5,0.0,2,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
42,1,1,195.5,0.0,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
27,1,1,153.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
27,1,1,141.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
41,0,0,135.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
29,1,0,79.0,0.0,2,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
42,1,1,124.5,0.0,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
28,1,1,163.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
47,1,1,59.0,0.0,2,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
41,1,0,111.5,0.0,3,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
31,1,1,60.0,0.0,3,1,-1,0,0,0,0,5,0,0,0,0,0,1,0,0
30,1,1,104.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
33,1,1,40.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
22,1,1,87.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
28,1,1,74.5,0.0,2,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
27,1,0,189.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
30,0,1,49.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
31,1,1,149.0,0.0,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
26,1,1,128.5,0.0,2,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
39,1,1,159.5,0.0,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
27,1,0,131.0,0.0,3,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
25,0,0,35.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
58,1,1,54.0,0.0,3,1,-1,0,0,1,0,3,0,0,0,0,0,0,0,0
25,1,1,103.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
23,1,1,132.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
31,0,1,183.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
22,1,0,185.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
28,1,0,62.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
30,1,0,151.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
58,1,1,59.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
30,1,1,45.5,0.0,3,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
20,1,1,120.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
30,1,1,36.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
32,1,0,158.5,0.0,3,0,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
36,1,1,127.0,0.0,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
32,1,1,80.0,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,1,0,0
20,1,1,189.5,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
25,1,0,0.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
28,1,1,147.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,1,0
22,1,1,191.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
28,1,1,92.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
23,1,1,196.5,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
46,1,0,99.5,0.0,3,1,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
27,0,1,38.0,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
28,1,1,170.0,0.0,1,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
26,1,1,196.0,0.0,1,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
26,1,1,66.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
43,1,1,95.5,0.0,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
52,1,0,194.5,0.0,4,1,-1,0,0,0,0,6,0,0,0,0,0,0,0,0
37,1,1,39.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
40,1,1,50.0,0.0,5,1,-1,0,0,0,0,15,0,0,0,0,0,0,0,0
31,1,0,111.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
26,1,1,164.0,0.0,3,1,-1,0,0,0,0,6,0,0,0,0,0,0,0,0
36,1,1,97.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
61,1,1,122.5,0.0,3,1,-1,0,0,1,0,3,0,0,0,0,0,0,0,0
20,1,1,66.0,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,1,0
25,0,1,101.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
35,1,1,140.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
42,1,1,88.0,0.0,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
90,1,1,0.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
31,1,1,155.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
22,1,1,53.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
28,1,1,157.0,0.0,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
26,0,0,49.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
21,1,1,78.5,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
21,1,1,0.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
25,1,1,104.0,0.0,2,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
36,1,1,114.5,0.0,2,1,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
33,1,1,108.5,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
29,1,1,32.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
32,1,1,166.5,0.0,2,1,-1,0,0,0,0,3,1,0,1,0,0,0,0,0
23,1,1,84.5,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
21,1,1,63.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
48,0,0,176.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
53,1,1,36.0,0.0,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
37,1,0,169.0,0.0,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
27,1,1,126.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
24,1,1,147.5,0.0,3,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
41,1,1,197.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
23,1,1,57.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
30,1,1,123.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
34,1,1,76.0,0.0,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
28,1,1,0.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
27,1,1,0.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
54,1,0,129.0,0.0,4,1,-1,0,0,0,0,6,0,0,0,0,0,0,0,0
25,0,1,111.5,0.0,2,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
37,1,1,156.0,0.0,2,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
26,1,1,120.5,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
87,1,1,127.0,0.0,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
33,1,1,78.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
19,1,1,60.0,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
34,1,1,100.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
26,1,1,92.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
39,1,1,196.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
74,1,1,136.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
43,0,1,53.5,0.0,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
72,0,0,173.5,0.0,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
27,1,0,123.5,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
74,1,0,75.5,0.0,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
30,1,1,144.0,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
