url_len,who_is,https,js_len,www_count,embed_url_count,count@,shortened_url,http_count,space_count,?_count,suspicious,tld_length,if_com,if_porn_u,if_safety_u,if_ali_d,if_jd_d,if_usa,if_india,if_africa,if_korea
27,0,1,58.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
30,1,1,93.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
29,1,0,45.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
38,1,1,196.5,1,-1,0,0,1,0,0,1,3,1,0,0,0,0,1,0,0,0
61,0,0,69.5,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
42,1,0,96.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
34,1,1,92.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,1,0
48,1,1,121.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0
30,1,1,61.5,1,-1,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0
28,1,1,116.0,1,-1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0
20,1,1,182.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
47,1,0,73.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
27,1,1,144.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,1,0,0
52,1,1,125.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
46,1,0,88.0,0,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
42,1,1,131.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
30,1,1,149.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
24,0,1,161.0,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
38,0,1,0.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
29,1,1,66.0,0,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
30,1,1,152.0,0,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
53,1,0,73.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
37,1,1,70.5,1,-1,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0
19,0,1,191.5,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
22,0,1,131.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
18,1,1,48.5,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
21,1,1,0.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
30,0,1,164.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
52,0,1,117.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
52,1,1,176.0,0,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
27,1,1,85.0,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
32,1,1,152.0,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
52,0,1,44.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
21,1,1,92.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
25,1,1,146.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
35,0,1,140.0,1,-1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0
24,1,1,197.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
64,0,1,190.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
34,1,1,107.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
39,1,1,82.0,1,-1,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0
26,1,0,122.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
33,1,1,114.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
38,1,1,156.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
20,1,1,122.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
27,0,1,110.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
43,1,1,141.0,0,-1,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0
50,1,1,117.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
65,1,0,165.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
76,1,1,98.0,0,-1,0,0,1,0,1,0,3,1,0,0,0,0,1,0,0,0
23,1,0,189.0,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
35,1,1,131.5,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
45,1,1,158.0,1,-1,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0
25,1,1,137.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
60,1,1,100.5,1,-1,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0
24,1,1,49.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
23,1,1,199.5,1,-1,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0
36,1,1,129.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
34,1,1,153.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
29,0,1,47.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
30,1,1,101.5,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
36,1,1,67.5,1,-1,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0
34,1,0,128.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
30,1,1,32.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
20,1,1,183.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
19,0,1,191.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
46,1,1,142.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
64,0,0,191.0,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,1,0,0,0
23,1,0,180.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
37,0,1,181.5,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
19,0,1,188.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
33,1,0,133.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
30,1,1,0.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
18,0,0,71.0,0,-1,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0
34,1,1,100.5,1,-1,0,0,1,0,0,1,3,1,0,0,0,0,1,0,0,0
19,1,0,137.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
25,1,1,113.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
31,1,0,194.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
24,0,1,157.0,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
39,1,1,90.0,1,-1,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0
29,1,1,180.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
42,0,0,90.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
24,1,1,42.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
28,1,1,88.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
25,1,1,79.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
48,1,1,171.0,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
28,1,1,138.0,0,-1,0,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0
30,1,1,193.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
72,0,1,125.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
34,1,1,71.0,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
47,0,1,131.0,0,-1,0,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0
26,1,1,58.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
23,1,0,79.5,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
76,1,1,188.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
24,1,1,136.0,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
36,1,1,52.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
27,1,0,186.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
22,1,1,153.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
47,1,1,173.0,0,-1,0,0,1,0,0,1,3,1,0,0,0,0,1,0,0,0
49,1,1,193.0,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
33,1,0,40.5,1,-1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0
20,1,0,109.5,0,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
40,1,1,197.0,0,-1,0,0,1,0,0,1,3,1,0,0,0,0,1,0,0,0
48,1,1,86.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
60,1,0,143.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
27,1,1,145.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
60,1,1,160.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
33,1,1,104.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
32,1,1,140.5,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
62,0,1,76.5,0,-1,0,0,1,0,1,1,3,1,0,0,0,0,0,0,0,0
41,1,1,112.0,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0
32,1,1,42.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
60,1,1,110.5,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
27,1,1,166.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
41,1,1,192.5,1,-1,0,0,1,0,0,1,3,1,0,0,0,0,1,0,0,0
19,1,1,57.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
29,0,0,168.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
27,1,1,154.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
34,1,1,156.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
24,0,0,81.0,1,-1,0,0,1,0,0,0,3,1,0,0,1,0,1,0,0,0
50,1,0,174.0,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0
24,0,1,97.5,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,1,0,0,0
86,1,1,68.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
33,1,1,76.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
42,1,0,190.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
27,1,1,54.5,1,-1,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0
27,1,1,103.0,0,-1,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0
37,1,1,67.0,1,-1,0,0,1,0,0,1,3,1,0,0,0,0,1,0,0,0
35,1,1,51.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
35,1,0,134.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
41,1,1,0.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
34,1,1,0.0,1,-1,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0
26,0,1,190.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
32,0,1,139.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
41,1,0,195.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
46,0,1,48.5,0,-1,0,0,1,0,0,1,3,1,0,0,0,0,1,0,0,0
28,0,1,195.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
39,1,1,184.5,0,-1,0,0,1,0,0,1,3,1,0,0,0,0,1,0,0,0
32,1,1,93.0,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,1,0,0,0
47,1,1,71.5,0,-1,0,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0
27,1,0,40.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
31,1,1,47.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
43,1,1,142.5,1,-1,0,0,1,0,0,1,3,1,0,0,0,0,1,0,0,0
25,1,1,0.0,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
57,1,1,134.5,1,-1,0,0,1,0,1,0,3,1,0,0,0,0,1,0,0,0
48,1,0,51.5,0,-1,0,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0
25,0,1,157.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
31,0,1,194.0,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
20,1,1,90.0,0,-1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0
21,1,1,158.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
50,1,0,38.0,1,-1,0,0,1,0,1,0,3,0,0,0,0,0,1,0,0,0
54,1,1,171.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
33,1,1,166.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
28,0,0,66.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
46,0,1,128.0,1,-1,0,0,1,0,1,0,3,1,0,0,0,0,1,0,0,0
38,1,1,181.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
73,1,1,136.5,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
25,1,1,69.5,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
29,1,1,143.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
59,0,1,178.5,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
27,1,1,152.0,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
25,1,1,172.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
48,1,0,67.0,1,-1,0,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0
27,1,0,40.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
26,1,0,109.0,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
22,1,1,167.5,0,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
67,0,1,123.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
28,1,0,120.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
29,0,1,70.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
48,1,1,72.5,1,-1,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0
33,1,1,48.5,1,-1,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0
24,1,1,62.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
23,1,1,135.5,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
37,1,1,57.5,0,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0
42,1,1,68.0,0,-1,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0
34,1,1,154.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
32,0,0,60.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
26,1,1,84.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
35,0,0,161.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
33,1,1,39.5,0,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
29,0,1,185.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
45,0,1,141.5,1,-1,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0
33,1,1,195.5,0,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
20,1,1,73.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
33,1,1,36.5,0,-1,0,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0
42,1,1,52.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
27,1,1,69.0,0,-1,0,1,1,0,0,0,3,1,0,0,1,0,1,0,0,0
40,1,1,110.5,1,-1,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0
26,0,1,88.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
34,1,1,132.5,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
26,0,1,185.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
24,1,0,52.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
22,1,0,151.0,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
23,1,1,114.0,1,-1,0,1,1,0,0,0,5,0,0,0,0,0,1,0,0,0
28,1,1,0.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
24,1,0,69.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
26,1,1,192.0,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0
26,0,1,140.5,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
39,0,1,189.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
49,1,1,137.5,0,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
32,1,1,0.0,1,-1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0
32,0,1,154.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
20,1,0,171.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
27,1,0,139.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
34,1,0,88.5,1,-1,0,1,1,0,0,0,5,0,0,0,0,0,1,0,0,0
32,1,1,81.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
20,0,1,143.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
51,1,1,103.0,0,-1,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0
32,1,1,123.0,1,-1,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0
36,1,1,88.0,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,0,0,1,0
29,1,0,63.5,1,-1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0
29,0,0,111.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,1,0
37,0,1,121.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
37,1,1,143.5,0,-1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0
43,1,1,160.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
26,1,0,165.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
30,1,1,118.0,1,-1,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0
36,1,0,36.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
25,1,0,147.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
32,1,1,80.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
54,1,1,87.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
49,1,1,179.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
29,1,0,106.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
36,0,1,77.0,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
54,1,1,176.5,1,-1,0,0,1,0,0,1,3,1,0,0,0,0,1,0,0,0
24,1,1,185.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
19,1,0,183.5,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
34,1,1,56.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
24,0,1,170.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
28,1,1,70.5,1,-1,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0
30,1,1,76.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
29,1,1,155.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
33,1,1,164.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
28,0,0,68.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
27,1,1,91.0,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
25,1,0,0.0,1,-1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0
98,1,1,169.0,1,-1,0,1,1,1,1,0,3,1,0,0,0,0,0,0,0,0
115,1,0,130.0,2,-1,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0
42,1,1,130.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
53,1,1,187.5,1,-1,0,0,1,0,1,0,3,0,0,0,0,0,1,0,0,0
30,1,1,91.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
49,1,1,47.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
28,1,1,71.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
22,1,1,167.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
20,1,1,74.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
47,1,1,182.0,1,-1,0,0,1,0,0,1,3,1,0,0,0,0,1,0,0,0
47,1,1,95.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
50,1,1,140.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
39,1,1,65.0,0,-1,0,0,1,0,0,1,3,1,0,0,0,0,1,0,0,0
34,1,0,117.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
27,1,1,125.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
29,1,1,59.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
29,1,1,152.0,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
44,1,1,196.0,0,-1,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0
21,0,1,105.5,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
45,1,1,149.5,1,-1,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0
23,0,1,72.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
56,0,0,113.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
32,0,0,45.5,1,-1,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0
28,1,0,198.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
25,1,1,141.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
32,0,1,40.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
44,1,1,0.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
24,1,1,88.5,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
38,1,1,116.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
46,1,1,120.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
25,1,1,188.5,0,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
56,0,0,117.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
63,1,1,74.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
22,1,1,63.0,1,-1,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0
30,1,1,148.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
29,1,1,56.0,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0
29,1,1,145.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
28,0,0,168.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
24,0,1,34.5,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
35,0,0,85.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
26,1,0,50.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
41,1,1,0.0,0,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
20,1,1,100.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
41,1,0,49.0,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
53,1,1,92.0,0,-1,0,0,1,0,1,0,3,1,0,0,0,0,1,0,0,0
34,1,1,137.0,1,-1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0
30,1,1,179.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
27,1,1,97.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
57,1,1,109.0,1,-1,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0
28,1,0,116.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
53,1,1,53.0,0,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
40,1,1,115.0,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
26,1,1,118.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
59,1,1,34.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
27,1,1,154.5,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
64,1,1,107.0,1,-1,0,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0
40,1,0,177.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
24,1,1,107.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
23,1,0,126.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
35,1,1,74.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
